"","attr(bootstrap_plot_level$t0, ""names"")","R","original","bootBias","bootSE","bootMed","lo","hi","mean"
"1","(Intercept)",5000,-16.0195833077532,-0.00762910943791795,0.730533683841773,-16.0323322883047,-17.4688567979514,-14.565850446344,-16.0272124171912
"2","Avg_depth",5000,-2.67131356417368,0.180133275839873,1.01683924067253,-2.48994268579464,-5.07742742821622,-0.971723945751445,-2.49118028833381
"3","avg_summer_tmax",5000,-2.83333989943809,-0.276291217517183,1.45311698299752,-3.23695214909302,-5.47858131376811,-0.0603282568069466,-3.10963111695527
"4","cwd_normal_cum",5000,-4.38665365971909,-0.228934623420278,1.07512007463024,-4.59053457713027,-6.25904874091608,-2.00162451776729,-4.61558828313937
"5","avg_Diam",5000,1.52801891185738,0.0523513238676667,1.38663387861418,1.49855998368127,-0.814233318467186,4.84548187952732,1.58037023572504
"6","avg_ENN",5000,-0.201156981280057,-0.349358250869386,1.67189940496323,-0.358671730527267,-3.56310540423957,2.67013889909674,-0.550515232149444
"7","avg_height",5000,-1.20578796412442,-0.182579078304107,1.38176940481753,-1.32790337259567,-4.03641685371109,1.24659376150886,-1.38836704242852
"8","BA.Plot",5000,0.37957504411284,-0.190019855140846,1.36841851309168,0.261816995132544,-2.22968132047923,2.89311419566839,0.189555188971994
"9","Pct_pimo",5000,-0.973402382524095,-0.0995446187836038,1.54085367870768,-1.08647721238845,-3.62744222705794,2.60474461465506,-1.0729470013077
